snippet,key_factor,version,prompt,tests_passed,tests_failed,tests_errors,man_tests_passed,man_tests_failed,man_tests_errors,Note
QuadraticEquationSolver,KF0,v3,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF0,v3,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF0,v4,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF0,v4,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF0,v4,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF0,v5,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF0,v5,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF0,v5,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF1,v0,nop,0,0,0,,,,
QuadraticEquationSolver,KF1,v1,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF1,v1,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF1,v1,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF1,v2,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF1,v2,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF1,v2,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF1,v3,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF1,v3,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF1,v3,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF1,v4,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF1,v4,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF1,v4,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF1,v5,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF1,v5,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF1,v5,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF2,v0,nop,0,0,0,,,,
QuadraticEquationSolver,KF2,v1,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF2,v1,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF2,v1,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF2,v2,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF2,v2,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF2,v2,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF2,v3,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF2,v3,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF2,v3,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF2,v4,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF2,v4,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF2,v4,pKF2,0,0,0,,,,
QuadraticEquationSolver,KF2,v5,pKF0,0,0,0,,,,
QuadraticEquationSolver,KF2,v5,pKF1,0,0,0,,,,
QuadraticEquationSolver,KF2,v5,pKF2,0,0,0,,,,
QuadTree,KF0,v0,nop,0,0,0,,,,
QuadTree,KF0,v1,pKF0,0,0,0,,,,
QuadTree,KF0,v1,pKF1,0,0,0,,,,
QuadTree,KF0,v1,pKF2,0,0,0,,,,
QuadTree,KF0,v2,pKF0,0,0,0,,,,
QuadTree,KF0,v2,pKF1,0,0,0,,,,
QuadTree,KF0,v2,pKF2,0,0,0,,,,
QuadTree,KF0,v3,pKF0,0,0,0,,,,
QuadTree,KF0,v3,pKF1,0,0,0,,,,
QuadTree,KF0,v3,pKF2,0,0,0,,,,
QuadTree,KF0,v4,pKF0,0,0,0,,,,
QuadTree,KF0,v4,pKF1,0,0,0,,,,
QuadTree,KF0,v4,pKF2,0,0,0,,,,
QuadTree,KF0,v5,pKF0,0,0,0,,,,
QuadTree,KF0,v5,pKF1,0,0,0,,,,
QuadTree,KF0,v5,pKF2,0,0,0,,,,
QuadTree,KF1,v0,nop,0,0,0,,,,
QuadTree,KF1,v1,pKF0,0,0,0,,,,
QuadTree,KF1,v1,pKF1,0,0,0,,,,
QuadTree,KF1,v1,pKF2,0,0,0,,,,
QuadTree,KF1,v2,pKF0,0,0,0,,,,
QuadTree,KF1,v2,pKF1,0,0,0,,,,
QuadTree,KF1,v2,pKF2,0,0,0,,,,
QuadTree,KF1,v3,pKF0,0,0,0,,,,
QuadTree,KF1,v3,pKF1,0,0,0,,,,
QuadTree,KF1,v3,pKF2,0,0,0,,,,
QuadTree,KF1,v4,pKF0,0,0,0,,,,
QuadTree,KF1,v4,pKF1,0,0,0,,,,
QuadTree,KF1,v4,pKF2,0,0,0,,,,
QuadTree,KF1,v5,pKF0,0,0,0,,,,
QuadTree,KF1,v5,pKF1,0,0,0,,,,
QuadTree,KF1,v5,pKF2,0,0,0,,,,
QuadTree,KF2,v0,nop,0,0,0,,,,
QuadTree,KF2,v1,pKF0,0,0,0,,,,
QuadTree,KF2,v1,pKF1,0,0,0,,,,
QuadTree,KF2,v1,pKF2,0,0,0,,,,
QuadTree,KF2,v2,pKF0,0,0,0,,,,
QuadTree,KF2,v2,pKF1,0,0,0,,,,
QuadTree,KF2,v2,pKF2,0,0,0,,,,
QuadTree,KF2,v3,pKF0,0,0,0,,,,
QuadTree,KF2,v3,pKF1,0,0,0,,,,
QuadTree,KF2,v3,pKF2,0,0,0,,,,
QuadTree,KF2,v4,pKF0,0,0,0,,,,
QuadTree,KF2,v4,pKF1,0,0,0,,,,
QuadTree,KF2,v4,pKF2,0,0,0,,,,
QuadTree,KF2,v5,pKF0,0,0,0,,,,
QuadTree,KF2,v5,pKF1,0,0,0,,,,
QuadTree,KF2,v5,pKF2,0,0,0,,,,
QuickSelect,KF0,v0,nop,21,0,0,,,,
QuickSelect,KF0,v1,pKF0,21,0,0,,,,
QuickSelect,KF0,v1,pKF1,21,0,0,,,,
QuickSelect,KF0,v1,pKF2,21,0,0,,,,
QuickSelect,KF0,v2,pKF0,21,0,0,,,,
QuickSelect,KF0,v2,pKF1,21,0,0,,,,
QuickSelect,KF0,v2,pKF2,21,0,0,,,,
QuickSelect,KF0,v3,pKF0,21,0,0,,,,
QuickSelect,KF0,v3,pKF1,21,0,0,,,,
QuickSelect,KF0,v3,pKF2,21,0,0,,,,
QuickSelect,KF0,v4,pKF0,21,0,0,,,,
QuickSelect,KF0,v4,pKF1,21,0,0,,,,
QuickSelect,KF0,v4,pKF2,21,0,0,,,,
QuickSelect,KF0,v5,pKF0,21,0,0,,,,
QuickSelect,KF0,v5,pKF1,21,0,0,,,,
QuickSelect,KF0,v5,pKF2,21,0,0,,,,
QuickSelect,KF1,v0,nop,,,,,,,
QuickSelect,KF1,v1,pKF0,,,,,,,
QuickSelect,KF1,v1,pKF1,,,,,,,
QuickSelect,KF1,v1,pKF2,,,,,,,
QuickSelect,KF1,v2,pKF0,,,,,,,
QuickSelect,KF1,v2,pKF1,21,0,0,,,,
QuickSelect,KF1,v2,pKF2,,,,,,,
QuickSelect,KF1,v3,pKF0,,,,,,,
QuickSelect,KF1,v3,pKF1,21,0,0,,,,
QuickSelect,KF1,v3,pKF2,,,,,,,
QuickSelect,KF1,v4,pKF0,,,,,,,
QuickSelect,KF1,v4,pKF1,21,0,0,,,,
QuickSelect,KF1,v4,pKF2,,,,,,,
QuickSelect,KF1,v5,pKF0,,,,,,,
QuickSelect,KF1,v5,pKF1,21,0,0,,,,
QuickSelect,KF1,v5,pKF2,,,,,,,
QuickSelect,KF2,v0,nop,21,0,0,,,,
QuickSelect,KF2,v1,pKF0,21,0,0,,,,
QuickSelect,KF2,v1,pKF1,21,0,0,,,,
QuickSelect,KF2,v1,pKF2,21,0,0,,,,
QuickSelect,KF2,v2,pKF0,21,0,0,,,,
QuickSelect,KF2,v2,pKF1,21,0,0,,,,
QuickSelect,KF2,v2,pKF2,21,0,0,,,,
QuickSelect,KF2,v3,pKF0,21,0,0,,,,
QuickSelect,KF2,v3,pKF1,21,0,0,,,,
QuickSelect,KF2,v3,pKF2,21,0,0,,,,
QuickSelect,KF2,v4,pKF0,21,0,0,,,,
QuickSelect,KF2,v4,pKF1,21,0,0,,,,
QuickSelect,KF2,v4,pKF2,21,0,0,,,,
QuickSelect,KF2,v5,pKF0,21,0,0,,,,
QuickSelect,KF2,v5,pKF1,21,0,0,,,,
QuickSelect,KF2,v5,pKF2,21,0,0,,,,
RabinKarp,KF0,v0,nop,0,0,0,,,,
RabinKarp,KF0,v1,pKF0,0,0,0,,,,
RabinKarp,KF0,v1,pKF1,0,0,0,,,,
RabinKarp,KF0,v1,pKF2,0,0,0,,,,
RabinKarp,KF0,v2,pKF0,0,0,0,,,,
RabinKarp,KF0,v2,pKF1,0,0,0,,,,
RabinKarp,KF0,v2,pKF2,0,0,0,,,,
RabinKarp,KF0,v3,pKF0,0,0,0,,,,
RabinKarp,KF0,v3,pKF1,0,0,0,,,,
RabinKarp,KF0,v3,pKF2,0,0,0,,,,
RabinKarp,KF0,v4,pKF0,0,0,0,,,,
RabinKarp,KF0,v4,pKF1,0,0,0,,,,
RabinKarp,KF0,v4,pKF2,0,0,0,,,,
RabinKarp,KF0,v5,pKF0,0,0,0,,,,
RabinKarp,KF0,v5,pKF1,0,0,0,,,,
RabinKarp,KF0,v5,pKF2,0,0,0,,,,
RabinKarp,KF1,v0,nop,0,0,0,,,,
RabinKarp,KF1,v1,pKF0,0,0,0,,,,
RabinKarp,KF1,v1,pKF1,0,0,0,,,,
RabinKarp,KF1,v1,pKF2,0,0,0,,,,
RabinKarp,KF1,v2,pKF0,0,0,0,,,,
RabinKarp,KF1,v2,pKF1,0,0,0,,,,
RabinKarp,KF1,v2,pKF2,0,0,0,,,,
RabinKarp,KF1,v3,pKF0,0,0,0,,,,
RabinKarp,KF1,v3,pKF1,0,0,0,,,,
RabinKarp,KF1,v3,pKF2,0,0,0,,,,
RabinKarp,KF1,v4,pKF0,0,0,0,,,,
RabinKarp,KF1,v4,pKF1,0,0,0,,,,
RabinKarp,KF1,v4,pKF2,0,0,0,,,,
RabinKarp,KF1,v5,pKF0,0,0,0,,,,
RabinKarp,KF1,v5,pKF1,0,0,0,,,,
RabinKarp,KF1,v5,pKF2,0,0,0,,,,
RabinKarp,KF2,v0,nop,0,0,0,,,,
RabinKarp,KF2,v1,pKF0,0,0,0,,,,
RabinKarp,KF2,v1,pKF1,0,0,0,,,,
RabinKarp,KF2,v1,pKF2,0,0,0,,,,
RabinKarp,KF2,v2,pKF0,0,0,0,,,,
RabinKarp,KF2,v2,pKF1,0,0,0,,,,
RabinKarp,KF2,v2,pKF2,0,0,0,,,,
RabinKarp,KF2,v3,pKF0,0,0,0,,,,
RabinKarp,KF2,v3,pKF1,0,0,0,,,,
RabinKarp,KF2,v3,pKF2,0,0,0,,,,
RabinKarp,KF2,v4,pKF0,0,0,0,,,,
RabinKarp,KF2,v4,pKF1,0,0,0,,,,
RabinKarp,KF2,v4,pKF2,0,0,0,,,,
RabinKarp,KF2,v5,pKF0,0,0,0,,,,
RabinKarp,KF2,v5,pKF1,0,0,0,,,,
RabinKarp,KF2,v5,pKF2,0,0,0,,,,
RabinKarpAlgorithm,KF0,v0,nop,7,0,0,,,,
RabinKarpAlgorithm,KF0,v1,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF0,v1,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF0,v1,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF0,v2,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF0,v2,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF0,v2,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF0,v3,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF0,v3,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF0,v3,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF0,v4,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF0,v4,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF0,v4,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF0,v5,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF0,v5,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF0,v5,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF1,v0,nop,7,0,0,,,,
RabinKarpAlgorithm,KF1,v1,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF1,v1,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF1,v1,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF1,v2,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF1,v2,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF1,v2,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF1,v3,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF1,v3,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF1,v3,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF1,v4,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF1,v4,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF1,v4,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF1,v5,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF1,v5,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF1,v5,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF2,v0,nop,7,0,0,,,,
RabinKarpAlgorithm,KF2,v1,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF2,v1,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF2,v1,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF2,v2,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF2,v2,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF2,v2,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF2,v3,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF2,v3,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF2,v3,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF2,v4,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF2,v4,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF2,v4,pKF2,7,0,0,,,,
RabinKarpAlgorithm,KF2,v5,pKF0,7,0,0,,,,
RabinKarpAlgorithm,KF2,v5,pKF1,7,0,0,,,,
RabinKarpAlgorithm,KF2,v5,pKF2,7,0,0,,,,
RailFenceCipher,KF0,v0,nop,,,,,,,
RailFenceCipher,KF0,v1,pKF0,,,,,,,
RailFenceCipher,KF0,v1,pKF1,,,,,,,
RailFenceCipher,KF0,v1,pKF2,,,,,,,
RailFenceCipher,KF0,v2,pKF0,,,,,,,
RailFenceCipher,KF0,v2,pKF1,,,,,,,
RailFenceCipher,KF0,v2,pKF2,,,,,,,
RailFenceCipher,KF0,v3,pKF0,,,,,,,
RailFenceCipher,KF0,v3,pKF1,,,,,,,
RailFenceCipher,KF0,v3,pKF2,,,,,,,
RailFenceCipher,KF0,v4,pKF0,,,,,,,
RailFenceCipher,KF0,v4,pKF1,,,,,,,
RailFenceCipher,KF0,v4,pKF2,,,,,,,
RailFenceCipher,KF0,v5,pKF0,,,,,,,
RailFenceCipher,KF0,v5,pKF1,,,,,,,
RailFenceCipher,KF0,v5,pKF2,,,,,,,
RailFenceCipher,KF1,v0,nop,,,,,,,
RailFenceCipher,KF1,v1,pKF0,,,,,,,
RailFenceCipher,KF1,v1,pKF1,,,,,,,
RailFenceCipher,KF1,v1,pKF2,,,,,,,
RailFenceCipher,KF1,v2,pKF0,,,,,,,
RailFenceCipher,KF1,v2,pKF1,,,,,,,
RailFenceCipher,KF1,v2,pKF2,,,,,,,
RailFenceCipher,KF1,v3,pKF0,,,,,,,
RailFenceCipher,KF1,v3,pKF1,,,,,,,
RailFenceCipher,KF1,v3,pKF2,,,,,,,
RailFenceCipher,KF1,v4,pKF0,,,,,,,
RailFenceCipher,KF1,v4,pKF1,,,,,,,
RailFenceCipher,KF1,v4,pKF2,,,,,,,
RailFenceCipher,KF1,v5,pKF0,,,,,,,
RailFenceCipher,KF1,v5,pKF1,,,,,,,
RailFenceCipher,KF1,v5,pKF2,,,,,,,
RailFenceCipher,KF2,v0,nop,,,,,,,
RailFenceCipher,KF2,v1,pKF0,,,,,,,
RailFenceCipher,KF2,v1,pKF1,,,,,,,
RailFenceCipher,KF2,v1,pKF2,,,,,,,
RailFenceCipher,KF2,v2,pKF0,,,,,,,
RailFenceCipher,KF2,v2,pKF1,,,,,,,
RailFenceCipher,KF2,v2,pKF2,,,,,,,
RailFenceCipher,KF2,v3,pKF0,,,,,,,
RailFenceCipher,KF2,v3,pKF1,,,,,,,
RailFenceCipher,KF2,v3,pKF2,,,,,,,
RailFenceCipher,KF2,v4,pKF0,,,,,,,
RailFenceCipher,KF2,v4,pKF1,,,,,,,
RailFenceCipher,KF2,v4,pKF2,,,,,,,
RailFenceCipher,KF2,v5,pKF0,,,,,,,
RailFenceCipher,KF2,v5,pKF1,,,,,,,
RailFenceCipher,KF2,v5,pKF2,,,,,,,
RandomNode,KF0,v0,nop,,,,,,,
RandomNode,KF0,v1,pKF0,,,,,,,
RandomNode,KF0,v1,pKF1,,,,,,,
RandomNode,KF0,v1,pKF2,,,,,,,
RandomNode,KF0,v2,pKF0,,,,,,,
RandomNode,KF0,v2,pKF1,,,,,,,
RandomNode,KF0,v2,pKF2,,,,,,,
RandomNode,KF0,v3,pKF0,,,,,,,
RandomNode,KF0,v3,pKF1,,,,,,,
RandomNode,KF0,v3,pKF2,,,,,,,
RandomNode,KF0,v4,pKF0,,,,,,,
RandomNode,KF0,v4,pKF1,,,,,,,
RandomNode,KF0,v4,pKF2,,,,,,,
RandomNode,KF0,v5,pKF0,,,,,,,
RandomNode,KF0,v5,pKF1,,,,,,,
RandomNode,KF0,v5,pKF2,,,,,,,
RandomNode,KF1,v0,nop,,,,,,,
RandomNode,KF1,v1,pKF0,,,,,,,
RandomNode,KF1,v1,pKF1,,,,,,,
RandomNode,KF1,v1,pKF2,,,,,,,
RandomNode,KF1,v2,pKF0,,,,,,,
RandomNode,KF1,v2,pKF1,,,,,,,
RandomNode,KF1,v2,pKF2,,,,,,,
RandomNode,KF1,v3,pKF0,,,,,,,
RandomNode,KF1,v3,pKF1,,,,,,,
RandomNode,KF1,v3,pKF2,,,,,,,
RandomNode,KF1,v4,pKF0,,,,,,,
RandomNode,KF1,v4,pKF1,,,,,,,
RandomNode,KF1,v4,pKF2,,,,,,,
RandomNode,KF1,v5,pKF0,,,,,,,
RandomNode,KF1,v5,pKF1,,,,,,,
RandomNode,KF1,v5,pKF2,,,,,,,
RandomNode,KF2,v0,nop,,,,,,,
RandomNode,KF2,v1,pKF0,,,,,,,
RandomNode,KF2,v1,pKF1,,,,,,,
RandomNode,KF2,v1,pKF2,,,,,,,
RandomNode,KF2,v2,pKF0,,,,,,,
RandomNode,KF2,v2,pKF1,,,,,,,
RandomNode,KF2,v2,pKF2,,,,,,,
RandomNode,KF2,v3,pKF0,,,,,,,
RandomNode,KF2,v3,pKF1,,,,,,,
RandomNode,KF2,v3,pKF2,,,,,,,
RandomNode,KF2,v4,pKF0,,,,,,,
RandomNode,KF2,v4,pKF1,,,,,,,
RandomNode,KF2,v4,pKF2,,,,,,,
RandomNode,KF2,v5,pKF0,,,,,,,
RandomNode,KF2,v5,pKF1,,,,,,,
RandomNode,KF2,v5,pKF2,,,,,,,
RegexMatching,KF0,v0,nop,36,0,0,,,,
RegexMatching,KF0,v1,pKF0,36,0,0,,,,
RegexMatching,KF0,v1,pKF1,36,0,0,,,,
RegexMatching,KF0,v1,pKF2,36,0,0,,,,
RegexMatching,KF0,v2,pKF0,36,0,0,,,,
RegexMatching,KF0,v2,pKF1,36,0,0,,,,
RegexMatching,KF0,v2,pKF2,36,0,0,,,,
RegexMatching,KF0,v3,pKF0,36,0,0,,,,
RegexMatching,KF0,v3,pKF1,36,0,0,,,,
RegexMatching,KF0,v3,pKF2,36,0,0,,,,
RegexMatching,KF0,v4,pKF0,36,0,0,,,,
RegexMatching,KF0,v4,pKF1,36,0,0,,,,
RegexMatching,KF0,v4,pKF2,36,0,0,,,,
RegexMatching,KF0,v5,pKF0,36,0,0,,,,
RegexMatching,KF0,v5,pKF1,36,0,0,,,,
RegexMatching,KF0,v5,pKF2,36,0,0,,,,
RegexMatching,KF1,v0,nop,,,,,,,
RegexMatching,KF1,v1,pKF0,,,,,,,
RegexMatching,KF1,v1,pKF1,,,,,,,
RegexMatching,KF1,v1,pKF2,,,,,,,
RegexMatching,KF1,v2,pKF0,,,,,,,
RegexMatching,KF1,v2,pKF1,,,,,,,
RegexMatching,KF1,v2,pKF2,,,,,,,
RegexMatching,KF1,v3,pKF0,,,,,,,
RegexMatching,KF1,v3,pKF1,,,,,,,
RegexMatching,KF1,v3,pKF2,,,,,,,
RegexMatching,KF1,v4,pKF0,,,,,,,
RegexMatching,KF1,v4,pKF1,,,,,,,
RegexMatching,KF1,v4,pKF2,,,,,,,
RegexMatching,KF1,v5,pKF0,,,,,,,
RegexMatching,KF1,v5,pKF1,,,,,,,
RegexMatching,KF1,v5,pKF2,,,,,,,
RegexMatching,KF2,v0,nop,36,0,0,,,,
RegexMatching,KF2,v1,pKF0,36,0,0,,,,
RegexMatching,KF2,v1,pKF1,36,0,0,,,,
RegexMatching,KF2,v1,pKF2,36,0,0,,,,
RegexMatching,KF2,v2,pKF0,36,0,0,,,,
RegexMatching,KF2,v2,pKF1,,,,,,,
RegexMatching,KF2,v2,pKF2,36,0,0,,,,
RegexMatching,KF2,v3,pKF0,36,0,0,,,,
RegexMatching,KF2,v3,pKF1,,,,,,,
RegexMatching,KF2,v3,pKF2,36,0,0,,,,
RegexMatching,KF2,v4,pKF0,36,0,0,,,,
RegexMatching,KF2,v4,pKF1,,,,,,,
RegexMatching,KF2,v4,pKF2,36,0,0,,,,
RegexMatching,KF2,v5,pKF0,36,0,0,,,,
RegexMatching,KF2,v5,pKF1,,,,,,,
RegexMatching,KF2,v5,pKF2,36,0,0,,,,
RgbHsvConversion,KF0,v0,nop,,,,,,,
RgbHsvConversion,KF0,v1,pKF0,,,,,,,
RgbHsvConversion,KF0,v1,pKF1,,,,,,,
RgbHsvConversion,KF0,v1,pKF2,,,,,,,
RgbHsvConversion,KF0,v2,pKF0,,,,,,,
RgbHsvConversion,KF0,v2,pKF1,,,,,,,
RgbHsvConversion,KF0,v2,pKF2,,,,,,,
RgbHsvConversion,KF0,v3,pKF0,,,,,,,
RgbHsvConversion,KF0,v3,pKF1,,,,,,,
RgbHsvConversion,KF0,v3,pKF2,,,,,,,
RgbHsvConversion,KF0,v4,pKF0,,,,,,,
RgbHsvConversion,KF0,v4,pKF1,,,,,,,
RgbHsvConversion,KF0,v4,pKF2,,,,,,,
RgbHsvConversion,KF0,v5,pKF0,,,,,,,
RgbHsvConversion,KF0,v5,pKF1,,,,,,,
RgbHsvConversion,KF0,v5,pKF2,,,,,,,
RgbHsvConversion,KF1,v0,nop,,,,,,,
RgbHsvConversion,KF1,v1,pKF0,,,,,,,
RgbHsvConversion,KF1,v1,pKF1,,,,,,,
RgbHsvConversion,KF1,v1,pKF2,,,,,,,
RgbHsvConversion,KF1,v2,pKF0,,,,,,,
RgbHsvConversion,KF1,v2,pKF1,,,,,,,
RgbHsvConversion,KF1,v2,pKF2,,,,,,,
RgbHsvConversion,KF1,v3,pKF0,,,,,,,
RgbHsvConversion,KF1,v3,pKF1,,,,,,,
RgbHsvConversion,KF1,v3,pKF2,,,,,,,
RgbHsvConversion,KF1,v4,pKF0,,,,,,,
RgbHsvConversion,KF1,v4,pKF1,,,,,,,
RgbHsvConversion,KF1,v4,pKF2,,,,,,,
RgbHsvConversion,KF1,v5,pKF0,,,,,,,
RgbHsvConversion,KF1,v5,pKF1,,,,,,,
RgbHsvConversion,KF1,v5,pKF2,,,,,,,
RgbHsvConversion,KF2,v0,nop,,,,,,,
RgbHsvConversion,KF2,v1,pKF0,,,,,,,
RgbHsvConversion,KF2,v1,pKF1,,,,,,,
RgbHsvConversion,KF2,v1,pKF2,,,,,,,
RgbHsvConversion,KF2,v2,pKF0,,,,,,,
RgbHsvConversion,KF2,v2,pKF1,,,,,,,
RgbHsvConversion,KF2,v2,pKF2,,,,,,,
RgbHsvConversion,KF2,v3,pKF0,,,,,,,
RgbHsvConversion,KF2,v3,pKF1,,,,,,,
RgbHsvConversion,KF2,v3,pKF2,,,,,,,
RgbHsvConversion,KF2,v4,pKF0,,,,,,,
RgbHsvConversion,KF2,v4,pKF1,,,,,,,
RgbHsvConversion,KF2,v4,pKF2,,,,,,,
RgbHsvConversion,KF2,v5,pKF0,,,,,,,
RgbHsvConversion,KF2,v5,pKF1,,,,,,,
RgbHsvConversion,KF2,v5,pKF2,,,,,,,
RomanNumeralUtil,KF0,v0,nop,,,,,,,
RomanNumeralUtil,KF0,v1,pKF0,,,,,,,
RomanNumeralUtil,KF0,v1,pKF1,,,,,,,
RomanNumeralUtil,KF0,v1,pKF2,,,,,,,
RomanNumeralUtil,KF0,v2,pKF0,,,,,,,
RomanNumeralUtil,KF0,v2,pKF1,,,,,,,
RomanNumeralUtil,KF0,v2,pKF2,,,,,,,
RomanNumeralUtil,KF0,v3,pKF0,,,,,,,
RomanNumeralUtil,KF0,v3,pKF1,,,,,,,
RomanNumeralUtil,KF0,v3,pKF2,,,,,,,
RomanNumeralUtil,KF0,v4,pKF0,,,,,,,
RomanNumeralUtil,KF0,v4,pKF1,,,,,,,
RomanNumeralUtil,KF0,v4,pKF2,,,,,,,
RomanNumeralUtil,KF0,v5,pKF0,,,,,,,
RomanNumeralUtil,KF0,v5,pKF1,,,,,,,
RomanNumeralUtil,KF0,v5,pKF2,,,,,,,
RomanNumeralUtil,KF1,v0,nop,,,,,,,
RomanNumeralUtil,KF1,v1,pKF0,,,,,,,
RomanNumeralUtil,KF1,v1,pKF1,,,,,,,
RomanNumeralUtil,KF1,v1,pKF2,,,,,,,
RomanNumeralUtil,KF1,v2,pKF0,,,,,,,
RomanNumeralUtil,KF1,v2,pKF1,,,,,,,
RomanNumeralUtil,KF1,v2,pKF2,,,,,,,
RomanNumeralUtil,KF1,v3,pKF0,,,,,,,
RomanNumeralUtil,KF1,v3,pKF1,,,,,,,
RomanNumeralUtil,KF1,v3,pKF2,,,,,,,
RomanNumeralUtil,KF1,v4,pKF0,,,,,,,
RomanNumeralUtil,KF1,v4,pKF1,,,,,,,
RomanNumeralUtil,KF1,v4,pKF2,,,,,,,
RomanNumeralUtil,KF1,v5,pKF0,,,,,,,
RomanNumeralUtil,KF1,v5,pKF1,,,,,,,
RomanNumeralUtil,KF1,v5,pKF2,,,,,,,
RomanNumeralUtil,KF2,v0,nop,,,,,,,
RomanNumeralUtil,KF2,v1,pKF0,,,,,,,
RomanNumeralUtil,KF2,v1,pKF1,,,,,,,
RomanNumeralUtil,KF2,v1,pKF2,,,,,,,
RomanNumeralUtil,KF2,v2,pKF0,,,,,,,
RomanNumeralUtil,KF2,v2,pKF1,,,,,,,
RomanNumeralUtil,KF2,v2,pKF2,,,,,,,
RomanNumeralUtil,KF2,v3,pKF0,,,,,,,
RomanNumeralUtil,KF2,v3,pKF1,,,,,,,
RomanNumeralUtil,KF2,v3,pKF2,,,,,,,
RomanNumeralUtil,KF2,v4,pKF0,,,,,,,
RomanNumeralUtil,KF2,v4,pKF1,,,,,,,
RomanNumeralUtil,KF2,v4,pKF2,,,,,,,
RomanNumeralUtil,KF2,v5,pKF0,,,,,,,
RomanNumeralUtil,KF2,v5,pKF1,,,,,,,
RomanNumeralUtil,KF2,v5,pKF2,,,,,,,
RotateMatrixBy90Degrees,KF0,v0,nop,,,,,,,
RotateMatrixBy90Degrees,KF0,v1,pKF0,,,,,,,
RotateMatrixBy90Degrees,KF0,v1,pKF1,,,,,,,
RotateMatrixBy90Degrees,KF0,v1,pKF2,,,,,,,
